,league,year,split,date,game,side,position,playername,teamname,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,doublekills,triplekills,quadrakills,pentakills,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,goldat15,xpat15,csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15
5401,LCS,2024,Spring,28/1/2024 21:10,1,Blue,jng,Bugi,Shopify Rebellion,Lillia,Ashe,Azir,Orianna,Gwen,Vi,1646,1,7,1,8,1.0,1.0,0.0,0.0,0.729,0.9478,18967,691.3852,0.270544,959.9635,1294.921,9,0.3281,7,0.2552,7,37,1.3487,12571,8938,325.808,0.252133,11300,,219.0,34.0,185,,,7.983,3404.0,3735.0,73.0,304.0,611.0,12.0,0.0,1.0,1.0,5163.0,5922.0,111.0,269.0,-36.0,0.0,0.0,1.0,1.0
5402,LCS,2024,Spring,28/1/2024 21:10,1,Blue,mid,Insanity,Shopify Rebellion,Sion,Ashe,Azir,Orianna,Gwen,Vi,1646,1,5,1,11,1.0,0.0,0.0,0.0,0.729,0.9478,8775,319.8663,0.125166,889.9028,1863.9733,12,0.4374,6,0.2187,7,32,1.1665,10651,7018,255.8202,0.197969,9775,,175.0,171.0,4,,,6.3791,3267.0,4290.0,74.0,-623.0,-675.0,-26.0,1.0,0.0,0.0,5315.0,7217.0,118.0,-680.0,-435.0,-35.0,1.0,1.0,0.0
5403,LCS,2024,Spring,28/1/2024 21:10,1,Blue,bot,Bvoy,Shopify Rebellion,Varus,Ashe,Azir,Orianna,Gwen,Vi,1646,1,5,1,14,1.0,0.0,0.0,0.0,0.729,0.9478,25073,913.9611,0.357639,385.079,460.9356,13,0.4739,18,0.6561,4,47,1.7132,12436,8803,320.887,0.248325,11300,,236.0,236.0,0,,,8.6027,3089.0,3010.0,76.0,-390.0,-425.0,-19.0,0.0,0.0,0.0,6130.0,5528.0,140.0,433.0,-807.0,-6.0,2.0,1.0,0.0
5404,LCS,2024,Spring,28/1/2024 21:10,1,Blue,sup,Zeyzal,Shopify Rebellion,Milio,Ashe,Azir,Orianna,Gwen,Vi,1646,1,2,0,17,0.0,0.0,0.0,0.0,0.729,0.9478,4648,169.4289,0.0662987,340.0608,184.0462,42,1.531,10,0.3645,12,86,3.1349,8221,4588,167.2418,0.129417,7425,,28.0,28.0,0,,,1.0207,2229.0,2056.0,9.0,-59.0,-761.0,1.0,0.0,0.0,0.0,4178.0,3969.0,19.0,339.0,-88.0,5.0,1.0,2.0,0.0
5405,LCS,2024,Spring,28/1/2024 21:10,1,Red,top,Fudge,Cloud9,Aatrox,Brand,Karma,Gnar,Aphelios,Xayah,1646,0,0,3,4,0.0,0.0,0.0,0.0,0.2187,0.9478,12815,467.1324,0.199598,861.3244,541.3487,10,0.3645,3,0.1094,3,24,0.8748,8862,5229,190.6075,0.191953,9405,,209.0,206.0,3,,,7.6185,3195.0,4898.0,85.0,-332.0,-192.0,-9.0,0.0,0.0,0.0,4807.0,7502.0,129.0,-470.0,-163.0,-7.0,0.0,1.0,0.0
5406,LCS,2024,Spring,28/1/2024 21:10,1,Red,jng,Blaber,Cloud9,Maokai,Brand,Karma,Gnar,Aphelios,Xayah,1646,0,2,5,4,0.0,0.0,0.0,0.0,0.2187,0.9478,17066,622.0899,0.265809,1007.5334,589.9757,8,0.2916,4,0.1458,7,32,1.1665,9093,5460,199.0279,0.200433,8525,,171.0,25.0,146,,,6.2333,3100.0,3124.0,61.0,-304.0,-611.0,-12.0,0.0,1.0,1.0,4894.0,5958.0,111.0,-269.0,36.0,0.0,0.0,2.0,2.0
5407,LCS,2024,Spring,28/1/2024 21:10,1,Red,mid,Jojopyun,Cloud9,Vayne,Brand,Karma,Gnar,Aphelios,Xayah,1646,0,3,3,2,0.0,0.0,0.0,0.0,0.2187,0.9478,21071,768.0802,0.328188,667.3633,360.1458,12,0.4374,13,0.4739,4,37,1.3487,11570,7937,289.3196,0.29137,11600,,252.0,242.0,10,,,9.1859,3890.0,4965.0,100.0,623.0,675.0,26.0,1.0,0.0,0.0,5995.0,7652.0,153.0,680.0,435.0,35.0,1.0,0.0,0.0
5408,LCS,2024,Spring,28/1/2024 21:10,1,Red,bot,Berserker,Cloud9,Kalista,Brand,Karma,Gnar,Aphelios,Xayah,1646,0,0,3,4,0.0,0.0,0.0,0.0,0.2187,0.9478,8644,315.0911,0.134633,543.4994,272.4787,9,0.3281,5,0.1823,3,21,0.7655,9655,6022,219.514,0.221066,9125,,239.0,224.0,15,,,8.712,3479.0,3435.0,95.0,390.0,425.0,19.0,0.0,0.0,0.0,5697.0,6335.0,146.0,-433.0,807.0,6.0,0.0,1.0,1.0
5409,LCS,2024,Spring,28/1/2024 21:10,1,Red,sup,VULCAN,Cloud9,Renata Glasc,Brand,Karma,Gnar,Aphelios,Xayah,1646,0,1,6,4,0.0,0.0,0.0,0.0,0.2187,0.9478,4608,167.9708,0.0717712,548.2017,384.2406,59,2.1507,6,0.2187,14,99,3.6087,6226,2593,94.52,0.0951789,5950,,17.0,17.0,0,,,0.6197,2288.0,2817.0,8.0,59.0,761.0,-1.0,0.0,0.0,0.0,3839.0,4057.0,14.0,-339.0,88.0,-5.0,1.0,0.0,1.0
5410,LCS,2024,Spring,28/1/2024 21:10,1,Blue,team,,Shopify Rebellion,,Ashe,Azir,Orianna,Gwen,Vi,1646,1,20,6,61,3.0,1.0,0.0,0.0,0.729,0.9478,70107,2555.5407,,3277.3269,4991.5188,88,3.2078,48,1.7497,38,237,8.6391,53615,35448,1292.1507,,48525,0.0841834,,671.0,191,,,31.4216,15516.0,18181.0,326.0,-436.0,-1058.0,-23.0,1.0,1.0,1.0,26063.0,30301.0,524.0,831.0,-1203.0,-29.0,4.0,5.0,2.0
5411,LCS,2024,Spring,28/1/2024 21:10,1,Red,team,,Cloud9,,Brand,Karma,Gnar,Aphelios,Xayah,1646,0,6,20,18,0.0,0.0,0.0,0.0,0.2187,0.9478,64204,2340.3645,,3627.9222,2148.1896,98,3.5723,31,1.13,31,213,7.7643,45406,27239,992.9162,,44605,-0.0841834,,714.0,174,,,32.3694,15952.0,19239.0,349.0,436.0,1058.0,23.0,1.0,1.0,1.0,25232.0,31504.0,553.0,-831.0,1203.0,29.0,2.0,4.0,4.0
5412,LCS,2024,Spring,28/1/2024 21:55,1,Blue,top,Dhokla,NRG,K'Sante,Orianna,Vi,Karma,Olaf,Aatrox,1712,1,2,1,7,0.0,0.0,0.0,0.0,0.8411,1.1565,11712,410.4673,0.152715,426.5537,559.0304,13,0.4556,7,0.2453,5,31,1.0864,10485,6717,235.4089,0.163821,9025,,225.0,225.0,0,,,7.8855,3302.0,4711.0,83.0,155.0,-186.0,-1.0,0.0,0.0,0.0,5086.0,7618.0,127.0,303.0,223.0,1.0,1.0,1.0,0.0
5413,LCS,2024,Spring,28/1/2024 21:55,1,Blue,jng,Contractz,NRG,Ivern,Orianna,Vi,Karma,Olaf,Aatrox,1712,1,2,1,17,0.0,0.0,0.0,0.0,0.8411,1.1565,9147,320.5724,0.119269,320.9579,200.1519,9,0.3154,17,0.5958,7,54,1.8925,12017,8249,289.1005,0.201185,10575,,214.0,36.0,178,,,7.5,3665.0,3098.0,60.0,1063.0,551.0,15.0,1.0,4.0,0.0,5947.0,5851.0,105.0,2089.0,1517.0,34.0,2.0,7.0,0.0
5414,LCS,2024,Spring,28/1/2024 21:55,1,Blue,mid,Palafox,NRG,Azir,Orianna,Vi,Karma,Olaf,Aatrox,1712,1,8,3,7,1.0,1.0,0.0,0.0,0.8411,1.1565,18947,664.0304,0.247053,566.25,387.8972,15,0.5257,10,0.3505,6,34,1.1916,12839,9071,317.9089,0.221233,12400,,228.0,224.0,4,,,7.9907,3763.0,4522.0,77.0,456.0,-106.0,-12.0,2.0,2.0,1.0,5949.0,7689.0,129.0,-277.0,-236.0,-22.0,3.0,4.0,1.0
5415,LCS,2024,Spring,28/1/2024 21:55,1,Blue,bot,FBI,NRG,Kalista,Orianna,Vi,Karma,Olaf,Aatrox,1712,1,7,2,11,1.0,0.0,0.0,0.0,0.8411,1.1565,29752,1042.7103,0.387941,595.6893,324.3224,27,0.9463,13,0.4556,5,49,1.7173,15257,11489,402.6519,0.280207,14375,,267.0,263.0,4,,,9.3575,4270.0,3710.0,80.0,1103.0,1563.0,41.0,2.0,2.0,1.0,6953.0,6122.0,128.0,2302.0,2095.0,50.0,4.0,4.0,2.0
5416,LCS,2024,Spring,28/1/2024 21:55,1,Blue,sup,huhi,NRG,Rell,Orianna,Vi,Karma,Olaf,Aatrox,1712,1,5,2,16,0.0,0.0,0.0,0.0,0.8411,1.1565,7134,250.0234,0.0930214,401.5654,631.5421,52,1.8224,13,0.4556,15,100,3.5047,9244,5476,191.9159,0.133554,8175,,29.0,29.0,0,,,1.0164,3338.0,2276.0,15.0,274.0,9.0,2.0,2.0,4.0,2.0,4988.0,3609.0,20.0,550.0,-116.0,4.0,3.0,8.0,2.0
5417,LCS,2024,Spring,28/1/2024 21:55,1,Red,top,Bwipo,FlyQuest,Darius,Ashe,Jayce,Yone,Nautilus,Trundle,1712,0,2,5,1,0.0,0.0,0.0,0.0,0.3154,1.1565,10812,378.9252,0.202966,806.3902,629.264,12,0.4206,4,0.1402,3,24,0.8411,9969,6201,217.3248,0.215815,9008,,222.0,218.0,4,,,7.7804,3147.0,4897.0,84.0,-155.0,186.0,1.0,0.0,0.0,0.0,4783.0,7395.0,126.0,-303.0,-223.0,-1.0,0.0,0.0,1.0
5418,LCS,2024,Spring,28/1/2024 21:55,1,Red,jng,Inspired,FlyQuest,Sejuani,Ashe,Jayce,Yone,Nautilus,Trundle,1712,0,0,5,3,0.0,0.0,0.0,0.0,0.3154,1.1565,6214,217.7804,0.116651,866.4252,992.5584,11,0.3855,6,0.2103,5,28,0.9813,7282,3514,123.1542,0.122297,7175,,133.0,36.0,97,,,4.6612,2602.0,2547.0,45.0,-1063.0,-551.0,-15.0,0.0,1.0,2.0,3858.0,4334.0,71.0,-2089.0,-1517.0,-34.0,0.0,1.0,4.0
5419,LCS,2024,Spring,28/1/2024 21:55,1,Red,mid,Jensen,FlyQuest,Corki,Ashe,Jayce,Yone,Nautilus,Trundle,1712,0,1,4,2,0.0,0.0,0.0,0.0,0.3154,1.1565,14751,516.9743,0.27691,624.3575,298.9836,11,0.3855,3,0.1051,4,20,0.7009,12694,8926,312.8271,0.310655,12150,,294.0,290.0,4,,,10.3037,3307.0,4628.0,89.0,-456.0,106.0,12.0,0.0,0.0,2.0,6226.0,7925.0,151.0,277.0,236.0,22.0,1.0,0.0,2.0
5420,LCS,2024,Spring,28/1/2024 21:55,1,Red,bot,Massu,FlyQuest,Varus,Ashe,Jayce,Yone,Nautilus,Trundle,1712,0,4,6,2,0.0,0.0,0.0,0.0,0.3154,1.1565,15028,526.6822,0.28211,576.5537,232.3949,11,0.3855,6,0.2103,1,22,0.771,10276,6508,228.0841,0.2265,9725,,192.0,186.0,6,,,6.729,3167.0,2147.0,39.0,-1103.0,-1563.0,-41.0,2.0,1.0,2.0,4651.0,4027.0,78.0,-2302.0,-2095.0,-50.0,2.0,1.0,4.0
5421,LCS,2024,Spring,28/1/2024 21:55,1,Red,sup,Busio,FlyQuest,Renata Glasc,Ashe,Jayce,Yone,Nautilus,Trundle,1712,0,2,4,6,0.0,0.0,0.0,0.0,0.3154,1.1565,6465,226.5771,0.121363,570.5607,461.1098,73,2.5584,19,0.6659,13,121,4.2407,7352,3584,125.6075,0.124734,7075,,33.0,33.0,0,,,1.1565,3064.0,2267.0,13.0,-274.0,-9.0,-2.0,2.0,2.0,1.0,4438.0,3725.0,16.0,-550.0,116.0,-4.0,2.0,3.0,2.0
5422,LCS,2024,Spring,28/1/2024 21:55,1,Blue,team,,NRG,,Orianna,Vi,Karma,Olaf,Aatrox,1712,1,24,9,58,2.0,1.0,0.0,0.0,0.8411,1.1565,76692,2687.8037,,2311.0164,2102.9439,116,4.0654,60,2.1028,38,268,9.3925,59842,41002,1436.986,,54550,0.188939,,777.0,186,,,33.75,18338.0,18317.0,315.0,3051.0,1831.0,45.0,7.0,12.0,4.0,28923.0,30889.0,509.0,4967.0,3483.0,67.0,13.0,24.0,5.0
5423,LCS,2024,Spring,28/1/2024 21:55,1,Red,team,,FlyQuest,,Ashe,Jayce,Yone,Nautilus,Trundle,1712,0,9,24,14,0.0,0.0,0.0,0.0,0.3154,1.1565,53270,1866.9393,,3444.2874,2614.3107,118,4.1355,38,1.3318,26,215,7.535,47573,28733,1006.9977,,45133,-0.188939,,763.0,111,,,30.6308,15287.0,16486.0,270.0,-3051.0,-1831.0,-45.0,4.0,4.0,7.0,23956.0,27406.0,442.0,-4967.0,-3483.0,-67.0,5.0,5.0,13.0
5424,LCS,2024,Spring,28/1/2024 22:51,1,Blue,top,Impact,Team Liquid,Udyr,Jayce,Kalista,Varus,Jhin,Milio,2243,1,1,3,9,0.0,0.0,0.0,0.0,0.3745,0.6955,12091,323.4329,0.137376,818.6803,2500.2318,13,0.3477,5,0.1337,6,30,0.8025,12890,8039,215.0424,0.174601,11300,,218.0,218.0,0,,,5.8315,3433.0,4389.0,72.0,-227.0,-989.0,-9.0,1.0,1.0,1.0,5402.0,7175.0,118.0,-357.0,-1317.0,-25.0,1.0,1.0,1.0
5425,LCS,2024,Spring,28/1/2024 22:51,1,Blue,jng,UmTi,Team Liquid,Maokai,Jayce,Kalista,Varus,Jhin,Milio,2243,1,1,2,11,0.0,0.0,0.0,0.0,0.3745,0.6955,20085,537.2715,0.228202,785.2697,1371.4935,11,0.2942,14,0.3745,11,42,1.1235,11725,6874,183.8787,0.149297,9675,,181.0,30.0,151,,,4.8417,3123.0,3228.0,63.0,211.0,75.0,6.0,0.0,3.0,0.0,4598.0,5044.0,96.0,87.0,-176.0,-1.0,0.0,3.0,0.0
5426,LCS,2024,Spring,28/1/2024 22:51,1,Blue,mid,APA,Team Liquid,Tristana,Jayce,Kalista,Varus,Jhin,Milio,2243,1,7,3,6,1.0,1.0,1.0,0.0,0.3745,0.6955,23656,632.7954,0.268775,563.4864,588.9255,20,0.535,17,0.4547,7,64,1.712,20218,15367,411.0655,0.333765,17075,,402.0,358.0,44,,,10.7535,4077.0,4759.0,89.0,744.0,5.0,-3.0,2.0,2.0,0.0,6482.0,8031.0,149.0,1134.0,256.0,-3.0,2.0,2.0,0.0
5427,LCS,2024,Spring,28/1/2024 22:51,1,Blue,bot,Yeon,Team Liquid,Aphelios,Jayce,Kalista,Varus,Jhin,Milio,2243,1,5,1,5,0.0,0.0,0.0,0.0,0.3745,0.6955,25565,683.8609,0.290465,212.1801,436.0232,14,0.3745,11,0.2942,6,33,0.8827,16062,11211,299.893,0.243497,16600,,345.0,327.0,18,,,9.2287,3791.0,3617.0,95.0,678.0,-146.0,12.0,1.0,1.0,0.0,5532.0,5952.0,147.0,893.0,163.0,20.0,1.0,1.0,0.0
5428,LCS,2024,Spring,28/1/2024 22:51,1,Blue,sup,CoreJJ,Team Liquid,Rakan,Jayce,Kalista,Varus,Jhin,Milio,2243,1,0,3,9,0.0,0.0,0.0,0.0,0.3745,0.6955,6617,177.004,0.0751812,395.8984,614.6589,114,3.0495,43,1.1502,19,205,5.4837,9402,4551,121.7387,0.098841,8025,,67.0,67.0,0,,,1.7922,2358.0,2440.0,17.0,93.0,271.0,3.0,0.0,2.0,0.0,3659.0,3438.0,29.0,267.0,-206.0,-1.0,0.0,2.0,0.0
5429,LCS,2024,Spring,28/1/2024 22:51,1,Red,top,Castle,Immortals,K'Sante,Neeko,Lucian,Karma,Ashe,Xayah,2243,0,3,3,8,1.0,0.0,0.0,0.0,0.321,0.6955,13932,372.6794,0.172881,806.7499,1463.2189,16,0.428,17,0.4547,13,48,1.284,13348,8497,227.2938,0.210828,13375,,269.0,269.0,0,,,7.1957,3660.0,5378.0,81.0,227.0,989.0,9.0,1.0,0.0,0.0,5759.0,8492.0,143.0,357.0,1317.0,25.0,1.0,0.0,0.0
5430,LCS,2024,Spring,28/1/2024 22:51,1,Red,jng,Armao,Immortals,Vi,Neeko,Lucian,Karma,Ashe,Xayah,2243,0,2,5,3,0.0,0.0,0.0,0.0,0.321,0.6955,4979,133.1877,0.0617842,765.7958,981.7744,9,0.2407,14,0.3745,9,40,1.07,11027,6176,165.2073,0.153237,10075,,182.0,15.0,167,,,4.8685,2912.0,3153.0,57.0,-211.0,-75.0,-6.0,0.0,0.0,2.0,4511.0,5220.0,97.0,-87.0,176.0,1.0,0.0,0.0,2.0
5431,LCS,2024,Spring,28/1/2024 22:51,1,Red,mid,Mask,Immortals,Azir,Neeko,Lucian,Karma,Ashe,Xayah,2243,0,2,2,7,0.0,0.0,0.0,0.0,0.321,0.6955,27998,748.9434,0.347426,527.0263,312.6794,12,0.321,15,0.4012,10,51,1.3642,16773,11922,318.9122,0.295813,14450,,368.0,360.0,8,,,9.844,3333.0,4754.0,92.0,-744.0,-5.0,3.0,0.0,0.0,0.0,5348.0,7775.0,152.0,-1134.0,-256.0,3.0,0.0,0.0,0.0
5432,LCS,2024,Spring,28/1/2024 22:51,1,Red,bot,Tactical,Immortals,Ezreal,Neeko,Lucian,Karma,Ashe,Xayah,2243,0,4,2,4,1.0,0.0,0.0,0.0,0.321,0.6955,26849,718.2078,0.333168,582.9603,350.5038,16,0.428,7,0.1872,5,37,0.9897,13893,9042,241.8725,0.224352,11725,,314.0,270.0,44,,,8.3995,3113.0,3763.0,83.0,-678.0,146.0,-12.0,0.0,0.0,1.0,4639.0,5789.0,127.0,-893.0,-163.0,-20.0,0.0,0.0,1.0
5433,LCS,2024,Spring,28/1/2024 22:51,1,Red,sup,Olleh,Immortals,Bard,Neeko,Lucian,Karma,Ashe,Xayah,2243,0,1,2,9,0.0,0.0,0.0,0.0,0.321,0.6955,6829,182.675,0.0847407,419.786,282.4788,119,3.1832,37,0.9897,26,197,5.2697,9517,4666,124.815,0.11577,9000,,59.0,59.0,0,,,1.5782,2265.0,2169.0,14.0,-93.0,-271.0,-3.0,0.0,0.0,1.0,3392.0,3644.0,30.0,-267.0,206.0,1.0,0.0,0.0,1.0
5434,LCS,2024,Spring,28/1/2024 22:51,1,Blue,team,,Team Liquid,,Jayce,Kalista,Varus,Jhin,Milio,2243,1,14,12,40,1.0,1.0,1.0,0.0,0.3745,0.6955,88014,2354.3647,,2775.5149,5511.333,172,4.601,90,2.4075,49,374,10.0045,70297,46040,1231.5649,,62675,0.0667766,,1000.0,213,,,32.4476,16782.0,18433.0,336.0,1499.0,-784.0,9.0,4.0,9.0,1.0,25673.0,29640.0,539.0,2024.0,-1280.0,-10.0,4.0,9.0,1.0
5435,LCS,2024,Spring,28/1/2024 22:51,1,Red,team,,Immortals,,Neeko,Lucian,Karma,Ashe,Xayah,2243,0,12,14,31,2.0,0.0,0.0,0.0,0.321,0.6955,80587,2155.6933,,3102.3183,3390.6554,172,4.601,90,2.4075,63,373,9.9777,64558,40301,1078.0473,,58625,-0.0667766,,973.0,219,,,31.8859,15283.0,19217.0,327.0,-1499.0,784.0,-9.0,1.0,0.0,4.0,23649.0,30920.0,549.0,-2024.0,1280.0,10.0,1.0,0.0,4.0
5436,NACL,2024,Spring,28/1/2024 23:53,1,Blue,top,Qwacker,Wildcard Gaming,Olaf,Poppy,Kalista,Ashe,Vi,Trundle,2135,1,2,4,2,1.0,0.0,0.0,0.0,0.4778,0.7588,17600,494.6136,0.197062,892.2436,919.7564,15,0.4215,6,0.1686,5,31,0.8712,13275,8644,242.9227,0.193071,12075,,285.0,269.0,16,,,8.0094,3360.0,4616.0,91.0,162.0,-558.0,5.0,0.0,0.0,0.0,5485.0,6868.0,134.0,-261.0,-1892.0,-7.0,0.0,0.0,2.0
5437,NACL,2024,Spring,28/1/2024 23:53,1,Blue,jng,winnie,Wildcard Gaming,Nocturne,Poppy,Kalista,Ashe,Vi,Trundle,2135,1,3,2,8,1.0,0.0,0.0,0.0,0.4778,0.7588,11639,327.0913,0.130318,1106.6979,816.8431,8,0.2248,17,0.4778,5,43,1.2084,13148,8517,239.3536,0.190235,12325,,236.0,19.0,217,,,6.6323,3768.0,4059.0,80.0,366.0,-142.0,-7.0,1.0,0.0,0.0,5271.0,6151.0,121.0,-671.0,-1160.0,-11.0,1.0,0.0,0.0
5438,NACL,2024,Spring,28/1/2024 23:53,1,Blue,mid,DARKWINGS,Wildcard Gaming,Orianna,Poppy,Kalista,Ashe,Vi,Trundle,2135,1,6,3,7,1.0,0.0,0.0,0.0,0.4778,0.7588,29906,840.4496,0.334849,518.8665,521.1429,16,0.4496,12,0.3372,7,54,1.5176,15177,10546,296.3747,0.235554,13975,,275.0,275.0,0,,,7.7283,3484.0,4742.0,84.0,423.0,515.0,10.0,0.0,1.0,0.0,5654.0,7570.0,135.0,570.0,323.0,13.0,1.0,2.0,1.0
5439,NACL,2024,Spring,28/1/2024 23:53,1,Blue,bot,Airren,Wildcard Gaming,Lucian,Poppy,Kalista,Ashe,Vi,Trundle,2135,1,6,1,4,0.0,0.0,0.0,0.0,0.4778,0.7588,26942,757.1522,0.301662,349.3208,280.8056,15,0.4215,13,0.3653,1,40,1.1241,17480,12849,361.096,0.286994,15375,,351.0,341.0,10,,,9.8642,3298.0,3022.0,89.0,-140.0,-346.0,-3.0,0.0,0.0,0.0,5404.0,5133.0,135.0,-247.0,-387.0,-11.0,1.0,0.0,1.0
5440,NACL,2024,Spring,28/1/2024 23:53,1,Blue,sup,Doxa,Wildcard Gaming,Milio,Poppy,Kalista,Ashe,Vi,Trundle,2135,1,0,0,12,0.0,0.0,0.0,0.0,0.4778,0.7588,3225,90.6323,0.0361094,317.5925,163.0539,40,1.1241,10,0.281,12,83,2.3326,8846,4215,118.4543,0.0941458,7300,,28.0,28.0,0,,,0.7869,2177.0,2623.0,12.0,71.0,150.0,2.0,0.0,0.0,0.0,3323.0,4292.0,21.0,66.0,51.0,1.0,0.0,0.0,0.0
5441,NACL,2024,Spring,28/1/2024 23:53,1,Red,top,Allorim,Mirage Alliance,Gragas,Karma,Azir,Senna,Darius,Jarvan IV,2135,0,4,2,2,0.0,0.0,0.0,0.0,0.281,0.7588,20396,573.1897,0.306035,829.9391,752.3185,14,0.3934,5,0.1405,3,33,0.9274,13135,8504,238.9883,0.250096,12625,,282.0,278.0,4,,,7.9251,3198.0,5174.0,86.0,-162.0,558.0,-5.0,0.0,0.0,0.0,5746.0,8760.0,141.0,261.0,1892.0,7.0,1.0,1.0,0.0
5442,NACL,2024,Spring,28/1/2024 23:53,1,Red,jng,Will,Mirage Alliance,Viego,Karma,Azir,Senna,Darius,Jarvan IV,2135,0,4,3,1,1.0,0.0,0.0,0.0,0.281,0.7588,11119,312.4778,0.166837,898.6511,624.5621,8,0.2248,6,0.1686,11,34,0.9555,12270,7639,214.6792,0.224657,12100,,219.0,37.0,182,,,6.1546,3402.0,4201.0,87.0,-366.0,142.0,7.0,0.0,0.0,0.0,5942.0,7311.0,132.0,671.0,1160.0,11.0,2.0,1.0,0.0
5443,NACL,2024,Spring,28/1/2024 23:53,1,Red,mid,RJS,Mirage Alliance,Viktor,Karma,Azir,Senna,Darius,Jarvan IV,2135,0,1,5,4,0.0,0.0,0.0,0.0,0.281,0.7588,18349,515.6628,0.27532,455.3255,408.815,18,0.5059,11,0.3091,6,44,1.2365,11889,7258,203.9719,0.213452,11950,,276.0,276.0,0,,,7.7564,3061.0,4227.0,74.0,-423.0,-515.0,-10.0,0.0,0.0,1.0,5084.0,7247.0,122.0,-570.0,-323.0,-13.0,1.0,1.0,2.0
5444,NACL,2024,Spring,28/1/2024 23:53,1,Red,bot,Prismal,Mirage Alliance,Varus,Karma,Azir,Senna,Darius,Jarvan IV,2135,0,1,5,2,0.0,0.0,0.0,0.0,0.281,0.7588,14139,397.3489,0.212151,628.3279,497.8173,15,0.4215,10,0.281,4,31,0.8712,12443,7812,219.541,0.229744,11400,,293.0,272.0,21,,,8.2342,3438.0,3368.0,92.0,140.0,346.0,3.0,0.0,0.0,0.0,5651.0,5520.0,146.0,247.0,387.0,11.0,0.0,0.0,1.0
5445,NACL,2024,Spring,28/1/2024 23:53,1,Red,sup,Dardoch,Mirage Alliance,Renata Glasc,Karma,Azir,Senna,Darius,Jarvan IV,2135,0,0,2,5,0.0,0.0,0.0,0.0,0.281,0.7588,2643,74.2763,0.0396573,462.7447,286.9602,68,1.911,10,0.281,12,110,3.0913,7421,2790,78.4075,0.0820516,6950,,36.0,36.0,0,,,1.0117,2106.0,2473.0,10.0,-71.0,-150.0,-2.0,0.0,0.0,0.0,3257.0,4241.0,20.0,-66.0,-51.0,-1.0,0.0,1.0,0.0
5446,NACL,2024,Spring,28/1/2024 23:53,1,Blue,team,,Wildcard Gaming,,Poppy,Kalista,Ashe,Vi,Trundle,2135,1,17,10,33,3.0,0.0,0.0,0.0,0.4778,0.7588,89312,2509.9391,,3184.7213,2701.6019,94,2.6417,58,1.63,30,251,7.0539,67926,44771,1258.2014,,61050,0.103812,,932.0,243,,,33.0211,16087.0,19062.0,356.0,882.0,-381.0,7.0,1.0,1.0,0.0,25137.0,30014.0,546.0,-543.0,-3065.0,-15.0,3.0,2.0,4.0
5447,NACL,2024,Spring,28/1/2024 23:53,1,Red,team,,Mirage Alliance,,Karma,Azir,Senna,Darius,Jarvan IV,2135,0,10,17,14,1.0,0.0,0.0,0.0,0.281,0.7588,66646,1872.9555,,3274.9883,2570.4731,123,3.4567,42,1.1803,36,252,7.082,57158,34003,955.5878,,55025,-0.103812,,899.0,207,,,31.082,15205.0,19443.0,349.0,-882.0,381.0,-7.0,0.0,0.0,1.0,25680.0,33079.0,561.0,543.0,3065.0,15.0,4.0,4.0,3.0
5448,NACL,2024,Spring,29/1/2024 0:57,2,Blue,top,Allorim,Mirage Alliance,Udyr,Darius,Varus,Akali,Trundle,Ezreal,2244,0,1,3,1,0.0,0.0,0.0,0.0,0.2941,0.6952,13944,372.8342,0.181381,894.2781,1988.1283,14,0.3743,6,0.1604,3,34,0.9091,12385,7532,201.3904,0.198634,11225,,290.0,286.0,4,,,7.754,3335.0,4805.0,93.0,221.0,-184.0,14.0,0.0,0.0,0.0,5187.0,7254.0,136.0,631.0,106.0,20.0,1.0,1.0,0.0
5449,NACL,2024,Spring,29/1/2024 0:57,2,Blue,jng,Will,Mirage Alliance,Poppy,Darius,Varus,Akali,Trundle,Ezreal,2244,0,1,3,5,0.0,0.0,0.0,0.0,0.2941,0.6952,8528,228.0214,0.11093,762.4064,819.5187,13,0.3476,7,0.1872,10,43,1.1497,10149,5296,141.6043,0.139663,10300,,144.0,29.0,115,,,3.8503,3135.0,3441.0,61.0,163.0,275.0,1.0,0.0,2.0,0.0,4760.0,5164.0,88.0,340.0,194.0,-1.0,1.0,2.0,1.0
5450,NACL,2024,Spring,29/1/2024 0:57,2,Blue,mid,RJS,Mirage Alliance,Azir,Darius,Varus,Akali,Trundle,Ezreal,2244,0,4,2,2,1.0,0.0,0.0,0.0,0.2941,0.6952,23530,629.1444,0.306073,626.2032,394.9465,15,0.4011,4,0.107,2,29,0.7754,14701,9848,263.3155,0.259714,14400,,278.0,259.0,19,,,7.4332,3496.0,4797.0,86.0,-93.0,-40.0,-8.0,1.0,0.0,0.0,5577.0,6741.0,123.0,451.0,-19.0,-7.0,3.0,0.0,0.0
